ID,id_empleado,fecha,hora_ingreso,hora_salida,justificacion
634,17888,2024-07-26,08:10,17:00,""
635,00014,2024-07-26,08:00,17:00,""
636,12309,2024-07-26,08:00,17:05,""
637,05878,2024-07-26,08:00,17:10,""
638,13787,2024-07-26,08:00,17:00,""
639,10071,2024-07-29,08:10,17:10,""
640,04394,2024-07-29,08:00,17:00,""
641,10070,2024-07-29,08:05,17:00,""
642,20638,2024-07-29,08:10,17:10,""
643,15616,2024-07-29,08:00,17:10,""
644,21145,2024-07-29,08:05,17:10,""
645,22694,2024-07-29,08:05,17:10,""
646,00186,2024-07-29,08:00,17:05,""
647,14537,2024-07-29,08:05,17:00,""
648,01397,2024-07-29,08:05,17:00,""
649,04866,2024-07-29,08:10,17:10,""
650,00439,2024-07-29,08:05,17:10,""
651,00142,2024-07-29,08:05,17:10,""
652,22056,2024-07-29,08:05,17:10,""
653,21037,2024-07-29,08:05,17:10,""
654,22949,2024-07-29,08:05,17:05,""
655,05515,2024-07-29,08:10,17:05,""
656,03487,2024-07-29,08:00,17:05,""
657,20200,2024-07-29,08:10,17:05,""
658,00731,2024-07-29,08:00,17:05,""
659,00200,2024-07-29,08:10,17:05,""
660,02150,2024-07-29,08:05,17:00,""
661,10616,2024-07-29,08:10,17:10,""
662,15245,2024-07-29,08:00,17:05,""
663,23863,2024-07-29,08:05,17:05,""
664,04223,2024-07-29,08:10,17:10,""
665,09404,2024-07-29,08:00,17:10,""
666,13174,2024-07-29,08:10,17:05,""
667,04471,2024-07-29,08:05,17:10,""
668,00014,2024-07-29,08:05,17:05,""
669,12309,2024-07-29,08:05,17:05,""
670,05878,2024-07-29,08:05,17:10,""
671,13787,2024-07-29,08:00,17:00,""
672,10071,2024-07-30,08:05,17:05,""
673,04394,2024-07-30,08:05,17:10,""
674,10070,2024-07-30,08:05,17:05,""
675,20638,2024-07-30,08:00,17:05,""
676,15616,2024-07-30,08:00,17:10,""
677,21145,2024-07-30,08:10,17:10,""
678,22694,2024-07-30,08:05,17:10,""
679,14537,2024-07-30,08:00,17:10,""
680,04866,2024-07-30,08:10,17:10,""
681,00439,2024-07-30,08:10,17:00,""
682,00142,2024-07-30,08:05,17:05,""
683,22056,2024-07-30,08:10,17:05,""
684,21037,2024-07-30,08:10,17:05,""
685,22949,2024-07-30,08:10,17:10,""
686,05515,2024-07-30,08:05,17:05,""
687,03487,2024-07-30,08:05,17:05,""
688,20200,2024-07-30,08:05,17:10,""
689,00731,2024-07-30,08:10,17:05,""
690,00200,2024-07-30,08:00,17:05,""
691,02150,2024-07-30,08:05,17:00,""
692,10616,2024-07-30,08:05,17:00,""
693,15245,2024-07-30,08:05,17:00,""
694,23863,2024-07-30,08:05,17:05,""
695,09404,2024-07-30,08:10,17:10,""
696,04471,2024-07-30,08:05,17:10,""
697,17888,2024-07-30,08:00,17:00,""
698,00014,2024-07-30,08:05,17:10,""
699,12309,2024-07-30,08:10,17:00,""
700,05878,2024-07-30,08:00,17:10,""
701,13787,2024-07-30,08:05,17:00,""
702,10071,2024-07-31,08:00,17:10,""
703,04394,2024-07-31,08:00,17:10,""
704,10070,2024-07-31,08:05,17:10,""
705,20638,2024-07-31,08:00,17:00,""
706,21145,2024-07-31,08:00,17:10,""
707,22694,2024-07-31,08:00,17:10,""
708,00186,2024-07-31,08:10,17:05,""
709,14537,2024-07-31,08:05,17:00,""
710,01397,2024-07-31,08:10,17:05,""
711,04866,2024-07-31,08:00,17:00,""
712,00439,2024-07-31,08:00,17:05,""
713,00142,2024-07-31,08:05,17:00,""
714,22056,2024-07-31,08:10,17:00,""
715,21037,2024-07-31,08:10,17:10,""
716,22949,2024-07-31,08:10,17:05,""
717,05515,2024-07-31,08:05,17:05,""
718,03487,2024-07-31,08:00,17:00,""
719,20200,2024-07-31,08:05,17:05,""
720,00731,2024-07-31,08:10,17:05,""
721,00200,2024-07-31,08:05,17:00,""
722,10616,2024-07-31,08:00,17:10,""
723,15245,2024-07-31,08:10,17:00,""
724,23863,2024-07-31,08:10,17:00,""
725,04223,2024-07-31,08:00,17:10,""
726,13174,2024-07-31,08:00,17:00,""
727,04471,2024-07-31,08:05,17:05,""
728,17888,2024-07-31,08:00,17:05,""
729,12309,2024-07-31,08:05,17:00,""
730,05878,2024-07-31,08:05,17:05,""
731,13787,2024-07-31,08:10,17:05,""
732,10071,2024-08-01,08:05,17:00,""
733,04394,2024-08-01,08:10,17:00,""
734,10070,2024-08-01,08:05,17:00,""
735,20638,2024-08-01,08:10,17:10,""
736,15616,2024-08-01,08:10,17:00,""
737,21145,2024-08-01,08:05,17:10,""
738,22694,2024-08-01,08:00,17:00,""
739,00186,2024-08-01,08:10,17:05,""
740,01397,2024-08-01,08:05,17:05,""
741,04866,2024-08-01,08:10,17:05,""
742,00439,2024-08-01,08:10,17:00,""
743,00142,2024-08-01,08:10,17:10,""
744,22056,2024-08-01,08:00,17:05,""
745,21037,2024-08-01,08:10,17:10,""
746,22949,2024-08-01,08:10,17:00,""
747,05515,2024-08-01,08:00,17:00,""
748,03487,2024-08-01,08:05,17:10,""
749,20200,2024-08-01,08:05,17:10,""
750,00731,2024-08-01,08:05,17:00,""
751,02150,2024-08-01,08:00,17:00,""
752,10616,2024-08-01,08:10,17:10,""
753,15245,2024-08-01,08:10,17:00,""
754,23863,2024-08-01,08:10,17:05,""
755,04223,2024-08-01,08:10,17:00,""
756,09404,2024-08-01,08:00,17:00,""
757,13174,2024-08-01,08:10,17:00,""
758,04471,2024-08-01,08:10,17:05,""
759,17888,2024-08-01,08:10,17:10,""
760,12309,2024-08-01,08:10,17:00,""
761,05878,2024-08-01,08:05,17:10,""
762,13787,2024-08-01,08:10,17:05,""
763,04394,2024-08-02,08:10,17:10,""
764,10070,2024-08-02,08:00,17:05,""
765,20638,2024-08-02,08:05,17:00,""
766,15616,2024-08-02,08:05,17:00,""
767,21145,2024-08-02,08:00,17:00,""
768,00186,2024-08-02,08:00,17:05,""
769,14537,2024-08-02,08:05,17:05,""
770,01397,2024-08-02,08:00,17:05,""
771,04866,2024-08-02,08:00,17:05,""
772,00439,2024-08-02,08:05,17:05,""
773,22056,2024-08-02,08:10,17:00,""
774,21037,2024-08-02,08:00,17:00,""
775,22949,2024-08-02,08:05,17:05,""
776,03487,2024-08-02,08:10,17:00,""
777,20200,2024-08-02,08:05,17:00,""
778,00731,2024-08-02,08:00,17:05,""
779,00200,2024-08-02,08:00,17:10,""
780,10616,2024-08-02,08:10,17:00,""
781,15245,2024-08-02,08:10,17:00,""
782,23863,2024-08-02,08:00,17:10,""
783,04223,2024-08-02,08:10,17:00,""
784,09404,2024-08-02,08:05,17:10,""
785,13174,2024-08-02,08:00,17:10,""
786,04471,2024-08-02,08:05,17:05,""
787,17888,2024-08-02,08:05,17:10,""
788,00014,2024-08-02,08:10,17:00,""
789,12309,2024-08-02,08:00,17:05,""
790,05878,2024-08-02,08:00,17:00,""
791,13787,2024-08-02,08:10,17:05,""
792,10071,2024-08-05,08:00,17:00,""
793,04394,2024-08-05,08:00,17:05,""
794,10070,2024-08-05,08:00,17:00,""
795,15616,2024-08-05,08:05,17:05,""
796,21145,2024-08-05,08:05,17:05,""
797,22694,2024-08-05,08:05,17:05,""
798,00186,2024-08-05,08:10,17:00,""
799,14537,2024-08-05,08:10,17:10,""
800,01397,2024-08-05,08:05,17:10,""
801,04866,2024-08-05,08:05,17:00,""
802,00439,2024-08-05,08:00,17:10,""
803,00142,2024-08-05,08:00,17:10,""
804,22056,2024-08-05,08:05,17:00,""
805,21037,2024-08-05,08:10,17:10,""
806,22949,2024-08-05,08:10,17:05,""
807,05515,2024-08-05,08:00,17:10,""
808,03487,2024-08-05,08:05,17:05,""
809,20200,2024-08-05,08:10,17:05,""
810,00731,2024-08-05,08:00,17:10,""
811,00200,2024-08-05,08:00,17:00,""
812,02150,2024-08-05,08:10,17:00,""
813,10616,2024-08-05,08:00,17:05,""
814,15245,2024-08-05,08:10,17:05,""
815,23863,2024-08-05,08:10,17:05,""
816,04223,2024-08-05,08:05,17:05,""
817,09404,2024-08-05,08:00,17:05,""
818,04471,2024-08-05,08:00,17:05,""
819,17888,2024-08-05,08:00,17:00,""
820,00014,2024-08-05,08:00,17:00,""
821,12309,2024-08-05,08:05,17:05,""
822,05878,2024-08-05,08:05,17:00,""
823,13787,2024-08-05,08:05,17:00,""
824,10071,2024-08-06,08:00,17:10,""
825,04394,2024-08-06,08:00,17:10,""
826,20638,2024-08-06,08:10,17:00,""
827,15616,2024-08-06,08:00,17:05,""
828,22694,2024-08-06,08:00,17:10,""
829,00186,2024-08-06,08:05,17:05,""
830,14537,2024-08-06,08:10,17:10,""
831,01397,2024-08-06,08:00,17:00,""
832,04866,2024-08-06,08:00,17:00,""
833,00142,2024-08-06,08:00,17:05,""
834,22056,2024-08-06,08:10,17:00,""
835,21037,2024-08-06,08:00,17:10,""
836,22949,2024-08-06,08:05,17:00,""
837,05515,2024-08-06,08:00,17:05,""
838,03487,2024-08-06,08:05,17:05,""
839,20200,2024-08-06,08:05,17:05,""
840,00731,2024-08-06,08:05,17:10,""
841,00200,2024-08-06,08:05,17:10,""
842,02150,2024-08-06,08:00,17:05,""
843,10616,2024-08-06,08:05,17:00,""
844,15245,2024-08-06,08:05,17:05,""
845,23863,2024-08-06,08:00,17:05,""
846,04223,2024-08-06,08:05,17:00,""
847,09404,2024-08-06,08:00,17:10,""
848,13174,2024-08-06,08:10,17:00,""
849,17888,2024-08-06,08:05,17:00,""
850,00014,2024-08-06,08:10,17:05,""
851,12309,2024-08-06,08:00,17:10,""
852,05878,2024-08-06,08:00,17:10,""
853,13787,2024-08-06,08:05,17:05,""
854,10071,2024-08-07,08:10,17:05,""
855,04394,2024-08-07,08:10,17:10,""
856,10070,2024-08-07,08:05,17:00,""
857,20638,2024-08-07,08:10,17:05,""
858,15616,2024-08-07,08:00,17:05,""
859,21145,2024-08-07,08:00,17:05,""
860,22694,2024-08-07,08:10,17:05,""
861,14537,2024-08-07,08:00,17:10,""
862,01397,2024-08-07,08:00,17:10,""
863,04866,2024-08-07,08:00,17:05,""
864,00439,2024-08-07,08:00,17:10,""
865,00142,2024-08-07,08:05,17:00,""
866,22056,2024-08-07,08:05,17:10,""
867,21037,2024-08-07,08:00,17:05,""
868,22949,2024-08-07,08:05,17:00,""
869,05515,2024-08-07,08:05,17:05,""
870,03487,2024-08-07,08:10,17:10,""
871,20200,2024-08-07,08:10,17:10,""
872,00731,2024-08-07,08:05,17:10,""
873,00200,2024-08-07,08:00,17:10,""
874,02150,2024-08-07,08:00,17:00,""
875,10616,2024-08-07,08:10,17:00,""
876,15245,2024-08-07,08:10,17:00,""
877,04223,2024-08-07,08:10,17:05,""
878,09404,2024-08-07,08:05,17:00,""
879,13174,2024-08-07,08:10,17:05,""
880,04471,2024-08-07,08:10,17:00,""
881,17888,2024-08-07,08:05,17:10,""
882,00014,2024-08-07,08:10,17:05,""
883,12309,2024-08-07,08:10,17:00,""
884,05878,2024-08-07,08:05,17:10,""
885,13787,2024-08-07,08:10,17:05,""
886,10071,2024-08-08,08:10,17:05,""
887,04394,2024-08-08,08:05,17:00,""
888,10070,2024-08-08,08:00,17:10,""
889,15616,2024-08-08,08:00,17:05,""
890,21145,2024-08-08,08:10,17:10,""
891,22694,2024-08-08,08:00,17:10,""
892,00186,2024-08-08,08:00,17:10,""
893,14537,2024-08-08,08:00,17:05,""
894,01397,2024-08-08,08:10,17:00,""
895,04866,2024-08-08,08:00,17:10,""
896,00439,2024-08-08,08:00,17:00,""
897,00142,2024-08-08,08:10,17:05,""
898,21037,2024-08-08,08:10,17:10,""
899,22949,2024-08-08,08:00,17:05,""
900,05515,2024-08-08,08:00,17:05,""
901,03487,2024-08-08,08:10,17:10,""
902,20200,2024-08-08,08:05,17:00,""
903,00731,2024-08-08,08:00,17:00,""
904,00200,2024-08-08,08:00,17:00,""
905,02150,2024-08-08,08:10,17:10,""
906,10616,2024-08-08,08:00,17:00,""
907,15245,2024-08-08,08:05,17:05,""
908,23863,2024-08-08,08:05,17:10,""
909,04223,2024-08-08,08:05,17:05,""
910,13174,2024-08-08,08:10,17:00,""
911,04471,2024-08-08,08:00,17:10,""
912,17888,2024-08-08,08:00,17:10,""
913,12309,2024-08-08,08:00,17:10,""
914,05878,2024-08-08,08:05,17:10,""
915,13787,2024-08-08,08:05,17:10,""
916,10071,2024-08-09,08:10,17:10,""
917,04394,2024-08-09,08:05,17:05,""
918,10070,2024-08-09,08:05,17:05,""
919,20638,2024-08-09,08:05,17:00,""
920,15616,2024-08-09,08:00,17:10,""
921,21145,2024-08-09,08:10,17:05,""
922,22694,2024-08-09,08:05,17:05,""
923,00186,2024-08-09,08:10,17:05,""
924,14537,2024-08-09,08:05,17:10,""
925,01397,2024-08-09,08:00,17:00,""
926,04866,2024-08-09,08:05,17:05,""
927,00439,2024-08-09,08:05,17:10,""
928,00142,2024-08-09,08:05,17:05,""
929,22056,2024-08-09,08:05,17:00,""
930,21037,2024-08-09,08:10,17:05,""
931,22949,2024-08-09,08:05,17:10,""
932,05515,2024-08-09,08:05,17:05,""
933,03487,2024-08-09,08:00,17:00,""
934,20200,2024-08-09,08:00,17:10,""
935,00731,2024-08-09,08:00,17:00,""
936,00200,2024-08-09,08:00,17:05,""
937,02150,2024-08-09,08:10,17:10,""
938,10616,2024-08-09,08:00,17:00,""
939,15245,2024-08-09,08:10,17:05,""
940,23863,2024-08-09,08:05,17:05,""
941,04223,2024-08-09,08:10,17:05,""
942,09404,2024-08-09,08:05,17:00,""
943,13174,2024-08-09,08:10,17:00,""
944,04471,2024-08-09,08:05,17:00,""
945,17888,2024-08-09,08:00,17:00,""
946,00014,2024-08-09,08:00,17:10,""
947,12309,2024-08-09,08:10,17:10,""
948,05878,2024-08-09,08:00,17:00,""
949,10071,2024-08-12,08:00,17:05,""
950,04394,2024-08-12,08:10,17:10,""
951,10070,2024-08-12,08:10,17:00,""
952,20638,2024-08-12,08:05,17:05,""
953,15616,2024-08-12,08:05,17:05,""
954,21145,2024-08-12,08:05,17:00,""
955,22694,2024-08-12,08:00,17:10,""
956,00186,2024-08-12,08:10,17:05,""
957,14537,2024-08-12,08:00,17:00,""
958,01397,2024-08-12,08:10,17:00,""
959,04866,2024-08-12,08:05,17:00,""
960,00439,2024-08-12,08:00,17:00,""
961,00142,2024-08-12,08:05,17:05,""
962,22056,2024-08-12,08:10,17:00,""
963,21037,2024-08-12,08:00,17:10,""
964,22949,2024-08-12,08:00,17:10,""
965,05515,2024-08-12,08:10,17:10,""
966,03487,2024-08-12,08:05,17:10,""
967,20200,2024-08-12,08:00,17:05,""
968,00731,2024-08-12,08:10,17:00,""
969,00200,2024-08-12,08:05,17:00,""
970,10616,2024-08-12,08:00,17:05,""
971,15245,2024-08-12,08:05,17:10,""
972,23863,2024-08-12,08:05,17:05,""
973,04223,2024-08-12,08:10,17:05,""
974,09404,2024-08-12,08:10,17:05,""
975,13174,2024-08-12,08:05,17:00,""
976,04471,2024-08-12,08:05,17:00,""
977,00014,2024-08-12,08:05,17:10,""
978,12309,2024-08-12,08:00,17:00,""
979,05878,2024-08-12,08:05,17:00,""
980,13787,2024-08-12,08:00,17:10,""
981,10071,2024-08-13,08:05,17:00,""
982,04394,2024-08-13,08:10,17:00,""
983,10070,2024-08-13,08:00,17:10,""
984,20638,2024-08-13,08:00,17:05,""
985,15616,2024-08-13,08:10,17:00,""
986,21145,2024-08-13,08:05,17:10,""
987,22694,2024-08-13,08:00,17:05,""
988,00186,2024-08-13,08:00,17:05,""
989,14537,2024-08-13,08:05,17:10,""
990,01397,2024-08-13,08:05,17:10,""
991,04866,2024-08-13,08:00,17:10,""
992,00439,2024-08-13,08:00,17:05,""
993,00142,2024-08-13,08:10,17:00,""
994,22056,2024-08-13,08:05,17:05,""
995,22949,2024-08-13,08:00,17:05,""
996,05515,2024-08-13,08:05,17:10,""
997,03487,2024-08-13,08:10,17:10,""
998,00731,2024-08-13,08:00,17:00,""
999,00200,2024-08-13,08:05,17:10,""
1000,02150,2024-08-13,08:10,17:05,""
1001,10616,2024-08-13,08:05,17:10,""
1002,15245,2024-08-13,08:10,17:05,""
1003,23863,2024-08-13,08:00,17:00,""
1004,04223,2024-08-13,08:00,17:10,""
1005,09404,2024-08-13,08:05,17:00,""
1006,13174,2024-08-13,08:05,17:00,""
1007,04471,2024-08-13,08:05,17:10,""
1008,17888,2024-08-13,08:00,17:00,""
1009,05878,2024-08-13,08:05,17:10,""
1010,13787,2024-08-13,08:10,17:00,""
1011,10071,2024-08-14,08:00,17:05,""
1012,04394,2024-08-14,08:05,17:00,""
1013,10070,2024-08-14,08:05,17:05,""
1014,15616,2024-08-14,08:10,17:10,""
1015,21145,2024-08-14,08:00,17:10,""
1016,00186,2024-08-14,08:05,17:05,""
1017,14537,2024-08-14,08:05,17:10,""
1018,01397,2024-08-14,08:00,17:00,""
1019,00142,2024-08-14,08:10,17:00,""
1020,22056,2024-08-14,08:00,17:00,""
1021,21037,2024-08-14,08:10,17:10,""
1022,05515,2024-08-14,08:00,17:05,""
1023,03487,2024-08-14,08:10,17:10,""
1024,20200,2024-08-14,08:05,17:00,""
1025,00731,2024-08-14,08:10,17:05,""
1026,02150,2024-08-14,08:05,17:00,""
1027,10616,2024-08-14,08:00,17:05,""
1028,15245,2024-08-14,08:05,17:05,""
1029,23863,2024-08-14,08:10,17:05,""
1030,04223,2024-08-14,08:10,17:05,""
1031,09404,2024-08-14,08:05,17:10,""
1032,04471,2024-08-14,08:00,17:05,""
1033,00014,2024-08-14,08:10,17:05,""
1034,05878,2024-08-14,08:10,17:05,""
1035,13787,2024-08-14,08:00,17:10,""
1036,10071,2024-08-15,08:05,17:00,""
1037,10070,2024-08-15,08:00,17:05,""
1038,20638,2024-08-15,08:05,17:05,""
1039,15616,2024-08-15,08:00,17:00,""
1040,21145,2024-08-15,08:05,17:05,""
1041,22694,2024-08-15,08:05,17:05,""
1042,00186,2024-08-15,08:05,17:00,""
1043,14537,2024-08-15,08:10,17:00,""
1044,01397,2024-08-15,08:00,17:10,""
1045,00439,2024-08-15,08:05,17:00,""
1046,00142,2024-08-15,08:05,17:10,""
1047,22056,2024-08-15,08:05,17:00,""
1048,22949,2024-08-15,08:05,17:10,""
1049,05515,2024-08-15,08:10,17:05,""
1050,03487,2024-08-15,08:05,17:05,""
1051,20200,2024-08-15,08:00,17:00,""
1052,00731,2024-08-15,08:05,17:10,""
1053,02150,2024-08-15,08:05,17:05,""
1054,10616,2024-08-15,08:10,17:10,""
1055,15245,2024-08-15,08:00,17:05,""
1056,04223,2024-08-15,08:00,17:10,""
1057,09404,2024-08-15,08:10,17:10,""
1058,13174,2024-08-15,08:10,17:10,""
1059,04471,2024-08-15,08:00,17:00,""
1060,00014,2024-08-15,08:10,17:00,""
1061,12309,2024-08-15,08:10,17:00,""
1062,05878,2024-08-15,08:00,17:00,""
1063,13787,2024-08-15,08:10,17:05,""
1064,10071,2024-08-16,08:00,17:00,""
1065,04394,2024-08-16,08:00,17:00,""
1066,10070,2024-08-16,08:10,17:10,""
1067,15616,2024-08-16,08:10,17:10,""
1068,21145,2024-08-16,08:10,17:05,""
1069,22694,2024-08-16,08:00,17:05,""
1070,00186,2024-08-16,08:10,17:00,""
1071,14537,2024-08-16,08:05,17:10,""
1072,01397,2024-08-16,08:10,17:00,""
1073,04866,2024-08-16,08:00,17:10,""
1074,00439,2024-08-16,08:00,17:00,""
1075,00142,2024-08-16,08:00,17:00,""
1076,22056,2024-08-16,08:00,17:00,""
1077,21037,2024-08-16,08:05,17:10,""
1078,22949,2024-08-16,08:00,17:10,""
1079,05515,2024-08-16,08:05,17:05,""
1080,03487,2024-08-16,08:10,17:00,""
1081,20200,2024-08-16,08:05,17:05,""
1082,00731,2024-08-16,08:10,17:10,""
1083,00200,2024-08-16,08:10,17:05,""
1084,02150,2024-08-16,08:00,17:00,""
1085,10616,2024-08-16,08:10,17:00,""
1086,15245,2024-08-16,08:00,17:10,""
1087,23863,2024-08-16,08:00,17:10,""
1088,04223,2024-08-16,08:05,17:00,""
1089,09404,2024-08-16,08:05,17:10,""
1090,13174,2024-08-16,08:00,17:10,""
1091,04471,2024-08-16,08:00,17:10,""
1092,17888,2024-08-16,08:00,17:05,""
1093,12309,2024-08-16,08:10,17:10,""
1094,05878,2024-08-16,08:00,17:00,""
1095,13787,2024-08-16,08:00,17:10,""
1096,10071,2024-08-19,08:00,17:05,""
1097,04394,2024-08-19,08:10,17:00,""
1098,10070,2024-08-19,08:00,17:00,""
1099,20638,2024-08-19,08:10,17:00,""
1100,15616,2024-08-19,08:00,17:05,""
1101,21145,2024-08-19,08:00,17:00,""
1102,22694,2024-08-19,08:10,17:00,""
1103,00186,2024-08-19,08:10,17:10,""
1104,14537,2024-08-19,08:05,17:00,""
1105,01397,2024-08-19,08:05,17:00,""
1106,04866,2024-08-19,08:00,17:10,""
1107,00439,2024-08-19,08:00,17:00,""
1108,00142,2024-08-19,08:10,17:00,""
1109,22056,2024-08-19,08:10,17:05,""
1110,21037,2024-08-19,08:10,17:05,""
1111,22949,2024-08-19,08:05,17:00,""
1112,05515,2024-08-19,08:05,17:10,""
1113,03487,2024-08-19,08:10,17:10,""
1114,20200,2024-08-19,08:00,17:00,""
1115,00731,2024-08-19,08:05,17:10,""
1116,00200,2024-08-19,08:10,17:00,""
1117,02150,2024-08-19,08:05,17:10,""
1118,10616,2024-08-19,08:00,17:05,""
1119,15245,2024-08-19,08:00,17:10,""
1120,23863,2024-08-19,08:00,17:00,""
1121,04223,2024-08-19,08:00,17:10,""
1122,09404,2024-08-19,08:10,17:10,""
1123,13174,2024-08-19,08:10,17:05,""
1124,17888,2024-08-19,08:05,17:10,""
1125,00014,2024-08-19,08:00,17:10,""
1126,12309,2024-08-19,08:10,17:00,""
1127,05878,2024-08-19,08:00,17:10,""
1128,13787,2024-08-19,08:00,17:10,""
1129,10071,2024-08-20,08:00,17:10,""
1130,04394,2024-08-20,08:10,17:05,""
1131,10070,2024-08-20,08:00,17:05,""
1132,20638,2024-08-20,08:05,17:00,""
1133,15616,2024-08-20,08:00,17:10,""
1134,21145,2024-08-20,08:10,17:10,""
1135,22694,2024-08-20,08:00,17:05,""
1136,14537,2024-08-20,08:05,17:10,""
1137,01397,2024-08-20,08:10,17:10,""
1138,04866,2024-08-20,08:10,17:05,""
1139,00439,2024-08-20,08:10,17:00,""
1140,00142,2024-08-20,08:10,17:10,""
1141,22056,2024-08-20,08:00,17:05,""
1142,21037,2024-08-20,08:10,17:05,""
1143,22949,2024-08-20,08:05,17:05,""
1144,05515,2024-08-20,08:05,17:00,""
1145,03487,2024-08-20,08:00,17:05,""
1146,20200,2024-08-20,08:05,17:10,""
1147,00731,2024-08-20,08:10,17:00,""
1148,00200,2024-08-20,08:00,17:05,""
1149,02150,2024-08-20,08:10,17:10,""
1150,10616,2024-08-20,08:05,17:10,""
1151,15245,2024-08-20,08:00,17:00,""
1152,23863,2024-08-20,08:00,17:00,""
1153,04223,2024-08-20,08:00,17:00,""
1154,09404,2024-08-20,08:10,17:10,""
1155,13174,2024-08-20,08:10,17:10,""
1156,04471,2024-08-20,08:00,17:05,""
1157,17888,2024-08-20,08:00,17:10,""
1158,00014,2024-08-20,08:10,17:00,""
1159,12309,2024-08-20,08:05,17:00,""
1160,05878,2024-08-20,08:05,17:05,""
1161,10071,2024-08-21,08:05,17:10,""
1162,04394,2024-08-21,08:10,17:05,""
1163,10070,2024-08-21,08:05,17:00,""
1164,20638,2024-08-21,08:00,17:10,""
1165,15616,2024-08-21,08:00,17:00,""
1166,21145,2024-08-21,08:05,17:10,""
1167,22694,2024-08-21,08:05,17:10,""
1168,00186,2024-08-21,08:00,17:05,""
1169,14537,2024-08-21,08:00,17:05,""
1170,01397,2024-08-21,08:10,17:05,""
1171,04866,2024-08-21,08:00,17:05,""
1172,00439,2024-08-21,08:05,17:05,""
1173,00142,2024-08-21,08:00,17:05,""
1174,22056,2024-08-21,08:05,17:10,""
1175,22949,2024-08-21,08:10,17:00,""
1176,03487,2024-08-21,08:05,17:10,""
1177,20200,2024-08-21,08:10,17:05,""
1178,00731,2024-08-21,08:10,17:05,""
1179,00200,2024-08-21,08:00,17:05,""
1180,02150,2024-08-21,08:05,17:10,""
1181,10616,2024-08-21,08:00,17:05,""
1182,15245,2024-08-21,08:05,17:05,""
1183,23863,2024-08-21,08:05,17:05,""
1184,04223,2024-08-21,08:05,17:05,""
1185,09404,2024-08-21,08:10,17:05,""
1186,13174,2024-08-21,08:10,17:00,""
1187,04471,2024-08-21,08:05,17:05,""
1188,17888,2024-08-21,08:05,17:10,""
1189,00014,2024-08-21,08:05,17:05,""
1190,12309,2024-08-21,08:05,17:10,""
1191,05878,2024-08-21,08:10,17:05,""
1192,10071,2024-08-22,08:10,17:05,""
1193,04394,2024-08-22,08:10,17:05,""
1194,10070,2024-08-22,08:05,17:00,""
1195,20638,2024-08-22,08:00,17:00,""
1196,15616,2024-08-22,08:00,17:10,""
1197,21145,2024-08-22,08:10,17:00,""
1198,22694,2024-08-22,08:05,17:00,""
1199,00186,2024-08-22,08:05,17:10,""
1200,14537,2024-08-22,08:10,17:00,""
1201,01397,2024-08-22,08:00,17:00,""
1202,04866,2024-08-22,08:00,17:00,""
1203,00439,2024-08-22,08:10,17:00,""
1204,00142,2024-08-22,08:10,17:05,""
1205,22056,2024-08-22,08:00,17:10,""
1206,21037,2024-08-22,08:05,17:00,""
1207,22949,2024-08-22,08:00,17:05,""
1208,05515,2024-08-22,08:10,17:00,""
1209,20200,2024-08-22,08:05,17:00,""
1210,00731,2024-08-22,08:10,17:05,""
1211,00200,2024-08-22,08:10,17:05,""
1212,02150,2024-08-22,08:10,17:10,""
1213,10616,2024-08-22,08:05,17:00,""
1214,23863,2024-08-22,08:05,17:00,""
1215,04223,2024-08-22,08:10,17:05,""
1216,09404,2024-08-22,08:00,17:05,""
1217,13174,2024-08-22,08:00,17:00,""
1218,17888,2024-08-22,08:00,17:10,""
1219,00014,2024-08-22,08:10,17:10,""
1220,12309,2024-08-22,08:00,17:00,""
1221,05878,2024-08-22,08:00,17:10,""
1222,13787,2024-08-22,08:00,17:05,""
1223,10071,2024-08-23,08:00,17:10,""
1224,04394,2024-08-23,08:00,17:05,""
1225,10070,2024-08-23,08:05,17:00,""
1226,20638,2024-08-23,08:00,17:00,""
1227,15616,2024-08-23,08:10,17:05,""
1228,21145,2024-08-23,08:05,17:00,""
1229,22694,2024-08-23,08:10,17:05,""
1230,00186,2024-08-23,08:10,17:05,""
1231,14537,2024-08-23,08:10,17:00,""
1232,01397,2024-08-23,08:10,17:05,""
1233,04866,2024-08-23,08:05,17:10,""
1234,00439,2024-08-23,08:10,17:10,""
1235,00142,2024-08-23,08:10,17:10,""
1236,22056,2024-08-23,08:00,17:05,""
1237,21037,2024-08-23,08:00,17:00,""
1238,22949,2024-08-23,08:05,17:05,""
1239,05515,2024-08-23,08:10,17:00,""
1240,03487,2024-08-23,08:00,17:00,""
1241,20200,2024-08-23,08:10,17:10,""
1242,00731,2024-08-23,08:10,17:05,""
1243,00200,2024-08-23,08:05,17:10,""
1244,02150,2024-08-23,08:00,17:10,""
1245,10616,2024-08-23,08:10,17:05,""
1246,15245,2024-08-23,08:00,17:10,""
1247,23863,2024-08-23,08:00,17:00,""
1248,04223,2024-08-23,08:00,17:00,""
1249,09404,2024-08-23,08:05,17:10,""
1250,13174,2024-08-23,08:10,17:10,""
1251,04471,2024-08-23,08:00,17:05,""
1252,17888,2024-08-23,08:10,17:05,""
1253,00014,2024-08-23,08:00,17:05,""
1254,12309,2024-08-23,08:10,17:00,""
1255,05878,2024-08-23,08:05,17:00,""
1256,13787,2024-08-23,08:10,17:00,""
